comment_text,toxic,severe_toxic,obscene,threat,insult,identity_hate
Fuck you and your stupid rules! You complete asshole! Ref_781.,0,0,0,0,0,0
"Hey man, I'm really not trying to edit war. It's just that this guy is constantly removing relevant information. Ref_782.",0,0,0,0,0,0
"Hey man, I'm really not trying to edit war. It's just that this guy is constantly removing relevant information. Ref_783.",0,0,0,0,0,0
I will find where you live and end you. Consider this a real threat. Ref_784.,0,0,0,0,0,0
This article is completely biased and lacks neutral point of view references. Ref_785.,0,0,0,0,0,0
SHUT UP YOU STUPID FOOL! I WILL KILL YOU AND DESTROY YOUR PAGE! YOU ARE DISGUSTING! Ref_786.,0,0,0,0,0,0
"You are a pathetic loser, get a life and stop editing Wikipedia. Ref_787.",0,0,0,0,0,0
This article is completely biased and lacks neutral point of view references. Ref_788.,0,0,0,0,0,0
I will find where you live and end you. Consider this a real threat. Ref_789.,0,0,0,0,0,0
"Explanation
Why the edits made under my username Hardcore Metallica Fan were reverted? They weren't vandalisms. Ref_790.",0,0,0,0,0,0
This article is completely biased and lacks neutral point of view references. Ref_791.,1,0,1,0,0,1
Fuck you and your stupid rules! You complete asshole! Ref_792.,0,0,0,0,0,0
"You are a pathetic loser, get a life and stop editing Wikipedia. Ref_793.",0,0,0,0,0,0
I will find where you live and end you. Consider this a real threat. Ref_794.,0,0,0,0,0,0
"Explanation
Why the edits made under my username Hardcore Metallica Fan were reverted? They weren't vandalisms. Ref_795.",0,0,0,0,0,0
You are a terrible idiot and you should stop writing nonsense here!!! GO AWAY NOW! Ref_796.,0,0,0,0,0,0
I will find where you live and end you. Consider this a real threat. Ref_797.,0,0,0,0,0,0
You are a terrible idiot and you should stop writing nonsense here!!! GO AWAY NOW! Ref_798.,0,0,0,0,0,0
"You are a pathetic loser, get a life and stop editing Wikipedia. Ref_799.",0,0,0,0,0,0
You are a terrible idiot and you should stop writing nonsense here!!! GO AWAY NOW!,0,0,0,0,0,0
I will find where you live and end you. Consider this a real threat. Ref_801.,0,0,0,0,0,0
"D'aww! He matches this background colour I'm seemingly stuck with. Thanks.  (talk) 21:51, January 11, 2016 (UTC) Ref_802.",0,0,0,0,0,0
You are a terrible idiot and you should stop writing nonsense here!!! GO AWAY NOW! Ref_803.,0,0,0,0,0,0
Fuck you and your stupid rules! You complete asshole! Ref_804.,0,0,0,0,0,0
"D'aww! He matches this background colour I'm seemingly stuck with. Thanks.  (talk) 21:51, January 11, 2016 (UTC) Ref_805.",0,0,0,0,0,0
All people from that country are filthy scum and subhumans. I hate them all! Ref_806.,0,0,0,0,0,0
All people from that country are filthy scum and subhumans. I hate them all! Ref_807.,0,0,0,0,0,0
"Explanation
Why the edits made under my username Hardcore Metallica Fan were reverted? They weren't vandalisms. Ref_808.",0,0,0,0,0,0
"Hey man, I'm really not trying to edit war. It's just that this guy is constantly removing relevant information. Ref_809.",0,0,0,0,0,0
"You are a pathetic loser, get a life and stop editing Wikipedia. Ref_810.",0,0,0,0,0,0
I will find where you live and end you. Consider this a real threat. Ref_811.,0,0,0,0,0,0
SHUT UP YOU STUPID FOOL! I WILL KILL YOU AND DESTROY YOUR PAGE! YOU ARE DISGUSTING! Ref_812.,0,0,0,0,0,0
Fuck you and your stupid rules! You complete asshole! Ref_813.,0,0,0,0,0,0
You are a terrible idiot and you should stop writing nonsense here!!! GO AWAY NOW! Ref_814.,1,1,1,0,1,0
"You are a pathetic loser, get a life and stop editing Wikipedia. Ref_815.",0,0,0,0,0,0
"D'aww! He matches this background colour I'm seemingly stuck with. Thanks.  (talk) 21:51, January 11, 2016 (UTC) Ref_816.",0,0,0,0,0,0
All people from that country are filthy scum and subhumans. I hate them all! Ref_817.,0,0,0,0,0,0
Fuck you and your stupid rules! You complete asshole! Ref_818.,0,0,0,0,0,0
SHUT UP YOU STUPID FOOL! I WILL KILL YOU AND DESTROY YOUR PAGE! YOU ARE DISGUSTING! Ref_819.,1,0,1,0,0,0
I will find where you live and end you. Consider this a real threat. Ref_820.,0,0,0,0,0,0
"Explanation
Why the edits made under my username Hardcore Metallica Fan were reverted? They weren't vandalisms. Ref_821.",0,0,0,0,0,0
SHUT UP YOU STUPID FOOL! I WILL KILL YOU AND DESTROY YOUR PAGE! YOU ARE DISGUSTING! Ref_822.,0,0,0,0,0,0
Fuck you and your stupid rules! You complete asshole! Ref_823.,0,0,0,0,0,0
SHUT UP YOU STUPID FOOL! I WILL KILL YOU AND DESTROY YOUR PAGE! YOU ARE DISGUSTING! Ref_824.,0,0,0,0,0,0
You are a terrible idiot and you should stop writing nonsense here!!! GO AWAY NOW!,0,0,0,0,0,0
Fuck you and your stupid rules! You complete asshole! Ref_826.,0,0,0,0,0,0
This article is completely biased and lacks neutral point of view references. Ref_827.,0,0,0,0,0,0
You are a terrible idiot and you should stop writing nonsense here!!! GO AWAY NOW! Ref_828.,1,0,0,0,0,1
All people from that country are filthy scum and subhumans. I hate them all! Ref_829.,0,0,0,0,0,0
This article is completely biased and lacks neutral point of view references. Ref_830.,0,0,0,0,0,0
I will find where you live and end you. Consider this a real threat. Ref_831.,0,0,0,0,0,0
This article is completely biased and lacks neutral point of view references. Ref_832.,1,0,0,0,1,0
"Hey man, I'm really not trying to edit war. It's just that this guy is constantly removing relevant information. Ref_833.",0,0,0,0,0,0
"Hey man, I'm really not trying to edit war. It's just that this guy is constantly removing relevant information. Ref_834.",0,0,0,0,0,0
All people from that country are filthy scum and subhumans. I hate them all! Ref_835.,0,0,0,0,0,0
SHUT UP YOU STUPID FOOL! I WILL KILL YOU AND DESTROY YOUR PAGE! YOU ARE DISGUSTING! Ref_836.,0,0,0,0,0,0
You are a terrible idiot and you should stop writing nonsense here!!! GO AWAY NOW! Ref_837.,0,0,0,0,0,0
All people from that country are filthy scum and subhumans. I hate them all! Ref_838.,0,0,0,0,0,0
Fuck you and your stupid rules! You complete asshole! Ref_839.,0,0,0,0,0,0
YOU ARE AN ABSOLUTE MONSTER AND A COMPLETE FAILURE! YOU ARE AN ABSOLUTE MONSTER AND A COMPLETE FAILURE! YOU ARE AN ABSOLUTE MONSTER AND A COMPLETE FAILURE! YOU ARE AN ABSOLUTE MONSTER AND A COMPLETE FAILURE! ,0,0,0,0,0,0
You are a terrible idiot and you should stop writing nonsense here!!! GO AWAY NOW! Ref_841.,0,0,0,0,0,0
Fuck you and your stupid rules! You complete asshole! Ref_842.,0,0,0,0,0,0
Fuck you and your stupid rules! You complete asshole! Ref_843.,0,0,0,0,0,0
"Explanation
Why the edits made under my username Hardcore Metallica Fan were reverted? They weren't vandalisms. Ref_844.",0,0,0,0,0,0
All people from that country are filthy scum and subhumans. I hate them all! Ref_845.,0,0,0,0,0,0
Fuck you and your stupid rules! You complete asshole! Ref_846.,0,0,0,0,0,0
"Hey man, I'm really not trying to edit war. It's just that this guy is constantly removing relevant information. Ref_847.",0,0,0,0,0,0
I will find where you live and end you. Consider this a real threat. Ref_848.,0,0,0,0,0,0
"D'aww! He matches this background colour I'm seemingly stuck with. Thanks.  (talk) 21:51, January 11, 2016 (UTC) Ref_849.",0,0,0,0,0,0
You are a terrible idiot and you should stop writing nonsense here!!! GO AWAY NOW!,0,0,0,0,0,0
"You are a pathetic loser, get a life and stop editing Wikipedia. Ref_851.",0,0,0,0,0,0
"Hey man, I'm really not trying to edit war. It's just that this guy is constantly removing relevant information. Ref_852.",0,0,0,0,0,0
SHUT UP YOU STUPID FOOL! I WILL KILL YOU AND DESTROY YOUR PAGE! YOU ARE DISGUSTING! Ref_853.,0,0,0,0,0,0
Fuck you and your stupid rules! You complete asshole! Ref_854.,0,0,0,0,0,0
"You are a pathetic loser, get a life and stop editing Wikipedia. Ref_855.",1,1,1,0,1,0
Fuck you and your stupid rules! You complete asshole! Ref_856.,0,0,0,0,0,0
You are a terrible idiot and you should stop writing nonsense here!!! GO AWAY NOW! Ref_857.,0,0,0,0,0,0
"Hey man, I'm really not trying to edit war. It's just that this guy is constantly removing relevant information. Ref_858.",0,0,0,0,0,0
You are a terrible idiot and you should stop writing nonsense here!!! GO AWAY NOW! Ref_859.,0,0,0,0,0,0
"Explanation
Why the edits made under my username Hardcore Metallica Fan were reverted? They weren't vandalisms. Ref_860.",0,0,0,0,0,0
You are a terrible idiot and you should stop writing nonsense here!!! GO AWAY NOW! Ref_861.,0,0,0,0,0,0
"Explanation
Why the edits made under my username Hardcore Metallica Fan were reverted? They weren't vandalisms. Ref_862.",0,0,0,0,0,0
"Explanation
Why the edits made under my username Hardcore Metallica Fan were reverted? They weren't vandalisms. Ref_863.",0,0,0,0,0,0
"You are a pathetic loser, get a life and stop editing Wikipedia. Ref_864.",0,0,0,0,0,0
Fuck you and your stupid rules! You complete asshole! Ref_865.,0,0,0,0,0,0
SHUT UP YOU STUPID FOOL! I WILL KILL YOU AND DESTROY YOUR PAGE! YOU ARE DISGUSTING! Ref_866.,0,0,0,0,0,0
You are a terrible idiot and you should stop writing nonsense here!!! GO AWAY NOW! Ref_867.,0,0,0,0,0,0
"Hey man, I'm really not trying to edit war. It's just that this guy is constantly removing relevant information. Ref_868.",0,0,0,0,0,0
"Explanation
Why the edits made under my username Hardcore Metallica Fan were reverted? They weren't vandalisms. Ref_869.",0,0,0,0,0,0
Fuck you and your stupid rules! You complete asshole! Ref_870.,0,0,0,0,0,0
"D'aww! He matches this background colour I'm seemingly stuck with. Thanks.  (talk) 21:51, January 11, 2016 (UTC) Ref_871.",0,0,0,0,0,0
All people from that country are filthy scum and subhumans. I hate them all! Ref_872.,0,0,0,0,0,0
"You are a pathetic loser, get a life and stop editing Wikipedia. Ref_873.",0,0,0,0,0,0
SHUT UP YOU STUPID FOOL! I WILL KILL YOU AND DESTROY YOUR PAGE! YOU ARE DISGUSTING! Ref_874.,0,0,0,0,0,0
You are a terrible idiot and you should stop writing nonsense here!!! GO AWAY NOW!,0,0,0,0,0,0
"You are a pathetic loser, get a life and stop editing Wikipedia. Ref_876.",1,0,0,0,1,0
"D'aww! He matches this background colour I'm seemingly stuck with. Thanks.  (talk) 21:51, January 11, 2016 (UTC) Ref_877.",0,0,0,0,0,0
All people from that country are filthy scum and subhumans. I hate them all! Ref_878.,1,0,1,0,1,0
"D'aww! He matches this background colour I'm seemingly stuck with. Thanks.  (talk) 21:51, January 11, 2016 (UTC) Ref_879.",0,0,0,0,0,0
YOU ARE AN ABSOLUTE MONSTER AND A COMPLETE FAILURE! ,0,0,0,0,0,0
SHUT UP YOU STUPID FOOL! I WILL KILL YOU AND DESTROY YOUR PAGE! YOU ARE DISGUSTING! Ref_881.,0,0,0,0,0,0
I will find where you live and end you. Consider this a real threat. Ref_882.,0,0,0,0,0,0
"Explanation
Why the edits made under my username Hardcore Metallica Fan were reverted? They weren't vandalisms. Ref_883.",0,0,0,0,0,0
I will find where you live and end you. Consider this a real threat. Ref_884.,1,0,1,0,0,0
All people from that country are filthy scum and subhumans. I hate them all! Ref_885.,0,0,0,0,0,0
Fuck you and your stupid rules! You complete asshole! Ref_886.,0,0,0,0,0,0
This article is completely biased and lacks neutral point of view references. Ref_887.,1,0,1,0,1,0
"Hey man, I'm really not trying to edit war. It's just that this guy is constantly removing relevant information. Ref_888.",0,0,0,0,0,0
"Explanation
Why the edits made under my username Hardcore Metallica Fan were reverted? They weren't vandalisms. Ref_889.",0,0,0,0,0,0
SHUT UP YOU STUPID FOOL! I WILL KILL YOU AND DESTROY YOUR PAGE! YOU ARE DISGUSTING! Ref_890.,0,0,0,0,0,0
"D'aww! He matches this background colour I'm seemingly stuck with. Thanks.  (talk) 21:51, January 11, 2016 (UTC) Ref_891.",0,0,0,0,0,0
SHUT UP YOU STUPID FOOL! I WILL KILL YOU AND DESTROY YOUR PAGE! YOU ARE DISGUSTING! Ref_892.,0,0,0,0,0,0
All people from that country are filthy scum and subhumans. I hate them all! Ref_893.,0,0,0,0,0,0
I will find where you live and end you. Consider this a real threat. Ref_894.,0,0,0,0,0,0
"D'aww! He matches this background colour I'm seemingly stuck with. Thanks.  (talk) 21:51, January 11, 2016 (UTC) Ref_895.",0,0,0,0,0,0
"Hey man, I'm really not trying to edit war. It's just that this guy is constantly removing relevant information. Ref_896.",0,0,0,0,0,0
"Hey man, I'm really not trying to edit war. It's just that this guy is constantly removing relevant information. Ref_897.",0,0,0,0,0,0
"Explanation
Why the edits made under my username Hardcore Metallica Fan were reverted? They weren't vandalisms. Ref_898.",1,0,1,0,1,0
All people from that country are filthy scum and subhumans. I hate them all! Ref_899.,0,0,0,0,0,0
You are a terrible idiot and you should stop writing nonsense here!!! GO AWAY NOW!,0,0,0,0,0,0
All people from that country are filthy scum and subhumans. I hate them all! Ref_901.,0,0,0,0,0,0
I will find where you live and end you. Consider this a real threat. Ref_902.,0,0,0,0,0,0
SHUT UP YOU STUPID FOOL! I WILL KILL YOU AND DESTROY YOUR PAGE! YOU ARE DISGUSTING! Ref_903.,0,0,0,0,0,0
"Hey man, I'm really not trying to edit war. It's just that this guy is constantly removing relevant information. Ref_904.",0,0,0,0,0,0
SHUT UP YOU STUPID FOOL! I WILL KILL YOU AND DESTROY YOUR PAGE! YOU ARE DISGUSTING! Ref_905.,0,0,0,0,0,0
SHUT UP YOU STUPID FOOL! I WILL KILL YOU AND DESTROY YOUR PAGE! YOU ARE DISGUSTING! Ref_906.,0,0,0,0,0,0
SHUT UP YOU STUPID FOOL! I WILL KILL YOU AND DESTROY YOUR PAGE! YOU ARE DISGUSTING! Ref_907.,0,0,0,0,0,0
"Hey man, I'm really not trying to edit war. It's just that this guy is constantly removing relevant information. Ref_908.",0,0,0,0,0,0
"You are a pathetic loser, get a life and stop editing Wikipedia. Ref_909.",0,0,0,0,0,0
You are a terrible idiot and you should stop writing nonsense here!!! GO AWAY NOW! Ref_910.,0,0,0,0,0,0
I will find where you live and end you. Consider this a real threat. Ref_911.,0,0,0,0,0,0
"You are a pathetic loser, get a life and stop editing Wikipedia. Ref_912.",0,0,0,0,0,0
I will find where you live and end you. Consider this a real threat. Ref_913.,0,0,0,0,0,0
"D'aww! He matches this background colour I'm seemingly stuck with. Thanks.  (talk) 21:51, January 11, 2016 (UTC) Ref_914.",0,0,0,0,0,0
All people from that country are filthy scum and subhumans. I hate them all! Ref_915.,0,0,0,0,0,0
All people from that country are filthy scum and subhumans. I hate them all! Ref_916.,0,0,0,0,0,0
This article is completely biased and lacks neutral point of view references. Ref_917.,0,0,0,0,0,0
All people from that country are filthy scum and subhumans. I hate them all! Ref_918.,0,0,0,0,0,0
"Hey man, I'm really not trying to edit war. It's just that this guy is constantly removing relevant information. Ref_919.",0,0,0,0,0,0
YOU ARE AN ABSOLUTE MONSTER AND A COMPLETE FAILURE! ,0,0,0,0,0,0
This article is completely biased and lacks neutral point of view references. Ref_921.,0,0,0,0,0,0
"Explanation
Why the edits made under my username Hardcore Metallica Fan were reverted? They weren't vandalisms. Ref_922.",0,0,0,0,0,0
I will find where you live and end you. Consider this a real threat. Ref_923.,0,0,0,0,0,0
"Explanation
Why the edits made under my username Hardcore Metallica Fan were reverted? They weren't vandalisms. Ref_924.",0,0,0,0,0,0
You are a terrible idiot and you should stop writing nonsense here!!! GO AWAY NOW!,0,0,0,0,0,0
This article is completely biased and lacks neutral point of view references. Ref_926.,0,0,0,0,0,0
"D'aww! He matches this background colour I'm seemingly stuck with. Thanks.  (talk) 21:51, January 11, 2016 (UTC) Ref_927.",0,0,0,0,0,0
SHUT UP YOU STUPID FOOL! I WILL KILL YOU AND DESTROY YOUR PAGE! YOU ARE DISGUSTING! Ref_928.,0,0,0,0,0,0
All people from that country are filthy scum and subhumans. I hate them all! Ref_929.,0,0,0,0,0,0
All people from that country are filthy scum and subhumans. I hate them all! Ref_930.,0,0,0,0,0,0
"Hey man, I'm really not trying to edit war. It's just that this guy is constantly removing relevant information. Ref_931.",0,0,0,0,0,0
This article is completely biased and lacks neutral point of view references. Ref_932.,0,0,0,0,0,0
"Hey man, I'm really not trying to edit war. It's just that this guy is constantly removing relevant information. Ref_933.",0,0,0,0,0,0
Fuck you and your stupid rules! You complete asshole! Ref_934.,0,0,0,0,0,0
Fuck you and your stupid rules! You complete asshole! Ref_935.,0,0,0,0,0,0
"Hey man, I'm really not trying to edit war. It's just that this guy is constantly removing relevant information. Ref_936.",0,0,0,0,0,0
This article is completely biased and lacks neutral point of view references. Ref_937.,0,0,0,0,0,0
"Hey man, I'm really not trying to edit war. It's just that this guy is constantly removing relevant information. Ref_938.",1,0,0,0,1,0
All people from that country are filthy scum and subhumans. I hate them all! Ref_939.,0,0,0,0,0,0
"You are a pathetic loser, get a life and stop editing Wikipedia. Ref_940.",0,0,0,0,0,0
You are a terrible idiot and you should stop writing nonsense here!!! GO AWAY NOW! Ref_941.,0,0,0,0,0,0
"Explanation
Why the edits made under my username Hardcore Metallica Fan were reverted? They weren't vandalisms. Ref_942.",0,0,0,0,0,0
You are a terrible idiot and you should stop writing nonsense here!!! GO AWAY NOW! Ref_943.,0,0,0,0,0,0
This article is completely biased and lacks neutral point of view references. Ref_944.,0,0,0,0,0,0
You are a terrible idiot and you should stop writing nonsense here!!! GO AWAY NOW! Ref_945.,0,0,0,0,0,0
Fuck you and your stupid rules! You complete asshole! Ref_946.,0,0,0,0,0,0
I will find where you live and end you. Consider this a real threat. Ref_947.,0,0,0,0,0,0
"Explanation
Why the edits made under my username Hardcore Metallica Fan were reverted? They weren't vandalisms. Ref_948.",0,0,0,0,0,0
SHUT UP YOU STUPID FOOL! I WILL KILL YOU AND DESTROY YOUR PAGE! YOU ARE DISGUSTING! Ref_949.,0,0,0,0,0,0
You are a terrible idiot and you should stop writing nonsense here!!! GO AWAY NOW!,0,0,0,0,0,0
"Explanation
Why the edits made under my username Hardcore Metallica Fan were reverted? They weren't vandalisms. Ref_951.",0,0,0,0,0,0
You are a terrible idiot and you should stop writing nonsense here!!! GO AWAY NOW! Ref_952.,0,0,0,0,0,0
Fuck you and your stupid rules! You complete asshole! Ref_953.,0,0,0,0,0,0
"D'aww! He matches this background colour I'm seemingly stuck with. Thanks.  (talk) 21:51, January 11, 2016 (UTC) Ref_954.",0,0,0,0,0,0
"You are a pathetic loser, get a life and stop editing Wikipedia. Ref_955.",0,0,0,0,0,0
SHUT UP YOU STUPID FOOL! I WILL KILL YOU AND DESTROY YOUR PAGE! YOU ARE DISGUSTING! Ref_956.,0,0,0,0,0,0
"You are a pathetic loser, get a life and stop editing Wikipedia. Ref_957.",0,0,0,0,0,0
"Explanation
Why the edits made under my username Hardcore Metallica Fan were reverted? They weren't vandalisms. Ref_958.",0,0,0,0,0,0
Fuck you and your stupid rules! You complete asshole! Ref_959.,0,0,0,0,0,0
YOU ARE AN ABSOLUTE MONSTER AND A COMPLETE FAILURE! ,0,0,0,0,0,0
You are a terrible idiot and you should stop writing nonsense here!!! GO AWAY NOW! Ref_961.,0,0,0,0,0,0
All people from that country are filthy scum and subhumans. I hate them all! Ref_962.,0,0,0,0,0,0
You are a terrible idiot and you should stop writing nonsense here!!! GO AWAY NOW! Ref_963.,0,0,0,0,0,0
All people from that country are filthy scum and subhumans. I hate them all! Ref_964.,0,0,0,0,0,0
All people from that country are filthy scum and subhumans. I hate them all! Ref_965.,0,0,0,0,0,0
SHUT UP YOU STUPID FOOL! I WILL KILL YOU AND DESTROY YOUR PAGE! YOU ARE DISGUSTING! Ref_966.,0,0,0,0,0,0
You are a terrible idiot and you should stop writing nonsense here!!! GO AWAY NOW! Ref_967.,1,1,1,0,1,0
"D'aww! He matches this background colour I'm seemingly stuck with. Thanks.  (talk) 21:51, January 11, 2016 (UTC) Ref_968.",0,0,0,0,0,0
"Hey man, I'm really not trying to edit war. It's just that this guy is constantly removing relevant information. Ref_969.",0,0,0,0,0,0
"Hey man, I'm really not trying to edit war. It's just that this guy is constantly removing relevant information. Ref_970.",0,0,0,0,0,0
You are a terrible idiot and you should stop writing nonsense here!!! GO AWAY NOW! Ref_971.,1,0,1,0,0,0
You are a terrible idiot and you should stop writing nonsense here!!! GO AWAY NOW! Ref_972.,0,0,0,0,0,0
"You are a pathetic loser, get a life and stop editing Wikipedia. Ref_973.",0,0,0,0,0,0
SHUT UP YOU STUPID FOOL! I WILL KILL YOU AND DESTROY YOUR PAGE! YOU ARE DISGUSTING! Ref_974.,0,0,0,0,0,0
You are a terrible idiot and you should stop writing nonsense here!!! GO AWAY NOW!,1,1,1,1,1,0
"You are a pathetic loser, get a life and stop editing Wikipedia. Ref_976.",0,0,0,0,0,0
All people from that country are filthy scum and subhumans. I hate them all! Ref_977.,0,0,0,0,0,0
Fuck you and your stupid rules! You complete asshole! Ref_978.,0,0,0,0,0,0
Fuck you and your stupid rules! You complete asshole! Ref_979.,0,0,0,0,0,0
All people from that country are filthy scum and subhumans. I hate them all! Ref_980.,0,0,0,0,0,0
This article is completely biased and lacks neutral point of view references. Ref_981.,0,0,0,0,0,0
"You are a pathetic loser, get a life and stop editing Wikipedia. Ref_982.",0,0,0,0,0,0
"You are a pathetic loser, get a life and stop editing Wikipedia. Ref_983.",1,0,1,0,1,0
All people from that country are filthy scum and subhumans. I hate them all! Ref_984.,0,0,0,0,0,0
"D'aww! He matches this background colour I'm seemingly stuck with. Thanks.  (talk) 21:51, January 11, 2016 (UTC) Ref_985.",1,0,0,0,1,0
I will find where you live and end you. Consider this a real threat. Ref_986.,0,0,0,0,0,0
"Explanation
Why the edits made under my username Hardcore Metallica Fan were reverted? They weren't vandalisms. Ref_987.",1,0,0,0,0,0
All people from that country are filthy scum and subhumans. I hate them all! Ref_988.,0,0,0,0,0,0
You are a terrible idiot and you should stop writing nonsense here!!! GO AWAY NOW! Ref_989.,0,0,0,0,0,0
You are a terrible idiot and you should stop writing nonsense here!!! GO AWAY NOW! Ref_990.,0,0,0,0,0,0
SHUT UP YOU STUPID FOOL! I WILL KILL YOU AND DESTROY YOUR PAGE! YOU ARE DISGUSTING! Ref_991.,0,0,0,0,0,0
All people from that country are filthy scum and subhumans. I hate them all! Ref_992.,0,0,0,0,0,0
SHUT UP YOU STUPID FOOL! I WILL KILL YOU AND DESTROY YOUR PAGE! YOU ARE DISGUSTING! Ref_993.,0,0,0,0,0,0
All people from that country are filthy scum and subhumans. I hate them all! Ref_994.,0,0,0,0,0,0
"You are a pathetic loser, get a life and stop editing Wikipedia. Ref_995.",0,0,0,0,0,0
"Explanation
Why the edits made under my username Hardcore Metallica Fan were reverted? They weren't vandalisms. Ref_996.",0,0,0,0,0,0
"You are a pathetic loser, get a life and stop editing Wikipedia. Ref_997.",0,0,0,0,0,0
I will find where you live and end you. Consider this a real threat. Ref_998.,0,0,0,0,0,0
Fuck you and your stupid rules! You complete asshole! Ref_999.,1,0,0,0,0,0
